trial,cv_rmse,train_rmse,kernel_name,kernel_variance,likelihood_noise_variance,ls_an,ls_cat,ls_env_0,ls_env_1
22,0.8766086054627177,0.1747614333546324,RBF,0.581281322771264,0.0015364061396468693,0.05058326400686169,7.507853509060791,5.610786545405911,2.6988632028148976
23,0.7048221747428649,0.3445584220056778,RationalQuadratic,0.08137278847661536,0.0003672554938512132,1.329137052474318,87.27677570735221,34.85712529158319,0.431977632793295
24,0.7733628259679215,0.5051135183091466,Matern32,0.001052696581222006,0.00030278934105378285,1.8495742210289783,90.43898517879589,45.09555240394899,0.5622380443518219
25,0.7007082257031628,0.26296790571045114,RationalQuadratic,2.2602212096187126,0.018238589567271455,1.5396930991046143,65.43143757621974,0.4474518011159984,3.161032767613722
26,0.7114944672059813,0.2505278702213571,RationalQuadratic,1.4146826703474857,0.014036135423546928,1.3787345351506477,45.39938355749414,0.24043092630570853,2.5447586939658073
27,0.6952427724291063,0.26794335977376,RationalQuadratic,1.0610855443497205,0.13486191824613494,18.495822089100773,10.935204838302296,0.34746884785424137,1.3445535036823397
28,0.7097577529559331,0.24921126712961694,RationalQuadratic,5.314103498272689,0.14588512957240984,24.40140733377324,8.83983852413249,0.28024924966698433,4.963684423629279
29,0.7396340990502154,0.23703420050764779,RationalQuadratic,0.8892431813275006,0.011900904696741469,3.0529725473016365,15.909323056160316,0.1049031218067575,1.4886152807306126
30,1.6379903519777284,1.6335804473640434,RationalQuadratic,1.1714311741790803e-06,0.15420614119182402,17.190237228570247,43.38904284336606,1.3692737490880924,3.574531178913552
31,0.7873800229515193,0.25342106142125415,Matern52,4.925228788216303,0.07083321206126442,10.836760547029334,4.721408500556408,0.5205556907753001,72.0053696442524
32,0.8099709633979313,0.3143814973984728,RationalQuadratic,0.2452557889991509,0.0256057077391654,3.6754440123714764,1.7241024993676453,0.09863392749578004,85.14557151334965
33,0.6876542556724422,0.28936210260080075,RationalQuadratic,1.6745331225964188,0.31287494299194346,0.7621099009677019,25.165118558640724,1.6068829019059023,1.0642719372617686
