rank,candidate_index,cation,anion,il_smiles,fw_aei_score,co2_pred,co2_std,vis_pred,vis_std,tox_pred,tox_std,pareto_within_selected_set
31,66444,OCC[NH2+]c1ccccc1,CC1(C(=O)[O-])CCCN1,OCC[NH2+]c1ccccc1.CC1(C(=O)[O-])CCCN1,0.19189243854121407,0.38010465569340307,0.14981620089513562,-2.7130651473999023,0.8555602978358873,3.704101324081421,2.486156089086966,False
32,49033,CCn1cc(C)[n+](CC)c1,NCC(=O)[O-],CCn1cc(C)[n+](CC)c1.NCC(=O)[O-],0.1843579039710038,0.4028716161832664,0.07992320719394173,-2.7354040145874023,1.3407709678021806,3.597217321395874,3.0002841814864363,False
33,49806,CCn1cc[nH+]c1,O=C([O-])C1CCCN1,CCn1cc[nH+]c1.O=C([O-])C1CCCN1,0.18290224449589929,0.45810427789686,0.14819953779770312,-2.0687475204467773,1.0598006459575584,3.902486562728882,2.375136622464551,True
34,57945,C[NH+](C)C,CCCCCCCCCC(=O)[O-],C[NH+](C)C.CCCCCCCCCC(=O)[O-],0.17771745084125745,0.2121354809889508,0.13173551389695745,-4.848654747009277,0.8150742538537189,3.3427789211273193,2.905756426501755,False
35,41212,CCOCC[NH+](C)C,CC1(C(=O)[O-])CCCN1,CCOCC[NH+](C)C.CC1(C(=O)[O-])CCCN1,0.17344811804258511,0.423955973658538,0.14891935313532825,-2.2030248641967773,1.0217890968729626,4.026969909667969,2.607233139236686,True
36,58705,C[NH+]1CCCC1=O,CCCCCCCCCC(=O)[O-],C[NH+]1CCCC1=O.CCCCCCCCCC(=O)[O-],0.16489500097109294,0.20516875618203162,0.12933363407730356,-5.142142295837402,0.7112438673616512,3.3119523525238037,3.113059003643917,False
37,58774,C[NH+]1CCCC1=O,O=C([O-])C1CCCN1,C[NH+]1CCCC1=O.O=C([O-])C1CCCN1,0.16292144085998148,0.4447272685879749,0.1490449241787045,-2.3492040634155273,0.8842142841976603,3.740037679672241,2.9579214068966473,False
38,57918,C[NH+](C)C,CC(=O)CCC(=O)[O-],C[NH+](C)C.CC(=O)CCC(=O)[O-],0.15821133635836318,0.23580017120517952,0.12110497250004651,-5.046103477478027,0.8364771945738173,3.6440083980560303,3.0115612102623346,True
39,476,C=CC[NH+](C)C,CC1(C(=O)[O-])CCCN1,C=CC[NH+](C)C.CC1(C(=O)[O-])CCCN1,0.15671134570454778,0.3796261154122761,0.15069403265796016,-2.318121910095215,1.0851537497088615,3.7303483486175537,2.7160258182821,False
40,37564,CCC[NH+](C)C,CC1(C(=O)[O-])CCCN1,CCC[NH+](C)C.CC1(C(=O)[O-])CCCN1,0.15660660019230357,0.4333277462528391,0.14845836840093263,-2.1936254501342773,1.0185415791941748,3.6282918453216553,2.61561076936303,False
41,59065,C[NH3+],NCC(=O)[O-],C[NH3+].NCC(=O)[O-],0.1499488145089174,0.39408838327761125,0.08055843259704569,-2.7547826766967773,1.2110589243400058,3.7652642726898193,2.882350315994954,False
42,58622,C[NH+]1C=CN=C1,O=C([O-])C1CCCN1,C[NH+]1C=CN=C1.O=C([O-])C1CCCN1,0.147237728839684,0.36029711706519674,0.15208446441819845,-2.30222225189209,1.1555706812304725,3.676044225692749,3.0509642718288386,False
43,38241,CCC[S+]1CCCC1,NCC(=O)[O-],CCC[S+]1CCCC1.NCC(=O)[O-],0.1462196802411387,0.42242184709068015,0.07523158090511002,-2.281317710876465,1.3204592109744586,3.6493661403656006,2.81775623405389,False
44,45316,CC[NH+](C)CC,CC1(C(=O)[O-])CCCN1,CC[NH+](C)CC.CC1(C(=O)[O-])CCCN1,0.14296994642899846,0.4358210245875807,0.14853355861674172,-2.0793066024780273,1.043900434423291,3.743119955062866,2.490353187269824,False
45,3972,CC(C)[n+]1ccn(C)c1,CC1(C(=O)[O-])CCCN1,CC(C)[n+]1ccn(C)c1.CC1(C(=O)[O-])CCCN1,0.1393661748383609,0.43871783118079405,0.14597692265593956,-1.9471197128295898,1.1405372063280332,3.483537435531616,3.314248253464985,False
46,35740,CCCCn1ccc[n+]1C,CC1(C(=O)[O-])CCCN1,CCCCn1ccc[n+]1C.CC1(C(=O)[O-])CCCN1,0.1376229656732804,0.44481163193383777,0.14557816993313133,-1.8452520370483398,1.2134757235487452,3.4269120693206787,2.3720559394184244,False
47,50857,CN1CCC[NH+]2CCCN=C12,NCC(=O)[O-],CN1CCC[NH+]2CCCN=C12.NCC(=O)[O-],0.1280506735785248,0.3646634650756665,0.09299831594639382,-2.88944149017334,1.2236738753678413,3.5260732173919678,3.249392379300438,False
48,45993,CC[NH2+]CC,NCC(=O)[O-],CC[NH2+]CC.NCC(=O)[O-],0.12381820219760944,0.37471410282548834,0.09152530506708181,-2.782416343688965,1.1208943578470039,3.630239248275757,2.8656161209351607,False
49,58706,C[NH+]1CCCC1=O,CCCCCCCCCCCCOS(=O)(=O)[O-],C[NH+]1CCCC1=O.CCCCCCCCCCCCOS(=O)(=O)[O-],0.12031141089879459,0.23280054193729233,0.14131703512062882,-3.7113866806030273,0.8193176049237787,2.817189931869507,2.776994256672674,False
