cation,anion
C=CC[N+](C)(C)CC,CCCCP(=O)([O-])O
C=CC[N+](C)(C)CC,CCOP(=O)([O-])OCC
C=CC[N+](C)(C)CC,CCOS(=O)(=O)[O-]
C=CC[N+](C)(C)CC,CCP(=O)([O-])O
C=CC[N+](C)(C)CC,CCS(=O)(=O)[O-]
C=CC[N+](C)(C)CC,COCC(=O)[O-]
C=CC[N+](C)(C)CC,COCCOCC(=O)[O-]
C=CC[N+](C)(C)CC,COCCOCCOS(=O)(=O)[O-]
C=CC[N+](C)(C)CC,COP(=O)([O-])OC
C=CC[N+](C)(C)CC,COS(=O)(=O)[O-]
C=CC[N+](C)(C)CC,CO[PH](=O)[O-]
C=CC[N+](C)(C)CC,CP(=O)([O-])O
C=CC[N+](C)(C)CC,CS(=O)(=O)[O-]
C=CC[N+](C)(C)CC,Cc1ccc(S(=O)(=O)[O-])cc1
C=CC[N+](C)(C)CC,Cc1n[n-]cc1Br
C=CC[N+](C)(C)CC,Cc1nc([N+](=O)[O-])c[n-]1
C=CC[N+](C)(C)CC,Cl[Fe-](Cl)(Cl)Br
C=CC[N+](C)(C)CC,Cl[Fe-](Cl)(Cl)Cl
C=CC[N+](C)(C)CC,Clc1n[n-]c2ccccc12
C=CC[N+](C)(C)CC,Clc1nc[n-]c1Cl
C=CC[N+](C)(C)CC,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C=CC[N+](C)(C)CC,FC(F)(F)C(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F
C=CC[N+](C)(C)CC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
C=CC[N+](C)(C)CC,FC(F)(F)[N-]C(F)(F)F
C=CC[N+](C)(C)CC,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C=CC[N+](C)(C)CC,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F
C=CC[N+](C)(C)CC,F[B-](F)(F)C(F)(F)C(F)(F)F
C=CC[N+](C)(C)CC,F[B-](F)(F)C(F)(F)F
C=CC[N+](C)(C)CC,F[B-](F)(F)F
C=CC[N+](C)(C)CC,F[B-](F)(F)c1ccccc1
C=CC[N+](C)(C)CC,F[B-](F)F
C=CC[N+](C)(C)CC,F[P-](F)(F)(F)(F)F
C=CC[N+](C)(C)CC,Ic1cc[n-]n1
C=CC[N+](C)(C)CC,N#CC(=C=[N-])C#N
C=CC[N+](C)(C)CC,N#CN=C=[N-]
C=CC[N+](C)(C)CC,N#C[Au-]C#N
C=CC[N+](C)(C)CC,N#C[B-](C#N)(C#N)C#N
C=CC[N+](C)(C)CC,N#C[C-](C#N)C#N
C=CC[N+](C)(C)CC,N#C[N-]C#N
C=CC[N+](C)(C)CC,N#C[S-]
C=CC[N+](C)(C)CC,N#Cc1ccc2cn[n-]c2c1
C=CC[N+](C)(C)CC,N#Cc1nc(C(F)(F)F)[n-]c1C#N
C=CC[N+](C)(C)CC,NC(=O)CC(N)C(=O)[O-]
C=CC[N+](C)(C)CC,NC(=O)CCC(=O)[O-]
C=CC[N+](C)(C)CC,NC(CCC(=O)O)C(=O)[O-]
C=CC[N+](C)(C)CC,NC(CO)C(=O)[O-]
C=CC[N+](C)(C)CC,NC(CS)C(=O)[O-]
C=CC[N+](C)(C)CC,NC(Cc1ccccc1)C(=O)[O-]
C=CC[N+](C)(C)CC,NCC(=O)[O-]
C=CC[N+](C)(C)CC,NCCC(=O)[O-]
C=CC[N+](C)(C)CC,NCCCCC(N)C(=O)[O-]
C=CC[N+](C)(C)CC,NCCS(=O)(=O)[O-]
C=CC[N+](C)(C)CC,NS(=O)(=O)[O-]
C=CC[N+](C)(C)CC,O=C(CF)OOB([O-])OOC(=O)CF
C=CC[N+](C)(C)CC,O=C(O)c1ccccc1[O-]
C=CC[N+](C)(C)CC,O=C(O[B-](F)(F)OC(=O)C(F)(F)F)C(F)(F)F
C=CC[N+](C)(C)CC,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C=CC[N+](C)(C)CC,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C=CC[N+](C)(C)CC,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C=CC[N+](C)(C)CC,O=C([O-])C(F)(F)C(F)(F)C(F)(F)F
C=CC[N+](C)(C)CC,O=C([O-])C(F)(F)F
C=CC[N+](C)(C)CC,O=C([O-])C1CCCN1
C=CC[N+](C)(C)CC,O=C([O-])C=CC(=O)O
C=CC[N+](C)(C)CC,O=C([O-])CNCC(=O)O
C=CC[N+](C)(C)CC,O=C([O-])CO
C=CC[N+](C)(C)CC,O=C([O-])O
C=CC[N+](C)(C)CC,O=C([O-])c1cccc(S(=O)(=O)O)c1
C=CC[N+](C)(C)CC,O=C([O-])c1ccccc1
C=CC[N+](C)(C)CC,O=C([O-])c1ccccc1O
C=CC[N+](C)(C)CC,O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2
C=CC[N+](C)(C)CC,O=C1[N-]S(=O)(=O)c2ccccc21
C=CC[N+](C)(C)CC,O=C[O-]
C=CC[N+](C)(C)CC,O=P([O-])(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
C=CC[N+](C)(C)CC,O=P([O-])(O)O
C=CC[N+](C)(C)CC,O=S(=O)(F)[N-]S(=O)(=O)F
C=CC[N+](C)(C)CC,O=S(=O)(N=S(=O)([O-])C(F)(F)F)C(F)(F)F
C=CC[N+](C)(C)CC,O=S(=O)(N[SH](=O)([O-])C(F)(F)F)C(F)(F)F
C=CC[N+](C)(C)CC,O=S(=O)([C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F)C(F)(F)F
C=CC[N+](C)(C)CC,O=S(=O)([CH-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C=CC[N+](C)(C)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
C=CC[N+](C)(C)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C=CC[N+](C)(C)CC,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C=CC[N+](C)(C)CC,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C=CC[N+](C)(C)CC,O=S(=O)([O-])C(F)(F)C(F)C(F)(F)F
C=CC[N+](C)(C)CC,O=S(=O)([O-])C(F)(F)C(F)F
C=CC[N+](C)(C)CC,O=S(=O)([O-])C(F)(F)C(F)OC(F)(F)C(F)(F)F
C=CC[N+](C)(C)CC,O=S(=O)([O-])C(F)(F)C(F)OC(F)(F)F
C=CC[N+](C)(C)CC,O=S(=O)([O-])C(F)(F)F
C=CC[N+](C)(C)CC,O=S(=O)([O-])CC(O)CN1CCOCC1
C=CC[N+](C)(C)CC,O=S(=O)([O-])CC(O)CNC(CO)(CO)CO
C=CC[N+](C)(C)CC,O=S(=O)([O-])CC(O)CNC1CCCCC1
C=CC[N+](C)(C)CC,O=S(=O)([O-])CCN(CCO)CCO
C=CC[N+](C)(C)CC,O=S(=O)([O-])O
C=CC[N+](C)(C)CC,O=S(=O)([O-])c1ccccc1
C=CC[N+](C)(C)CC,O=S1(=O)N=C([O-])c2ccccc21
C=CC[N+](C)(C)CC,O=[N+]([O-])[O-]
C=CC[N+](C)(C)CC,O=[N+]([O-])c1cn[n-]c1
C=CC[N+](C)(C)CC,O=[N+]([O-])c1cnc[n-]1
C=CC[N+](C)(C)CC,O=[Re](=O)(=O)[O-]
C=CC[N+](C)(C)CC,[Br-]
C=CC[N+](C)(C)CC,[Cl-]
C=CC[N+](C)(C)CC,[I-]
C=CC[N+](C)(C)CC,[N-]=C=C1C=CC=N1
C=CC[N+](C)(C)CC,[N-]=[N+]=[N-]
C=CC[N+](C)(C)CC,[O-][Cl+3]([O-])([O-])[O-]
C=CC[N+](C)(C)CC,[O-]c1ccccc1
C=CC[N+](C)(C)CC,[c-]1c[nH]nn1
C=CC[N+](C)(C)CC,[c-]1nn[nH]n1
C=CC[N+](C)(C)CC,c1c[n-]cn1
C=CC[N+](C)(C)CC,c1ccc2c(c1)O[B-]1(O2)Oc2ccccc2O1
C=CC[N+](C)(C)CC,c1nnc[n-]1
C=CC[NH+](C)C,Brc1ccc2[n-]ncc2c1
C=CC[NH+](C)C,Brc1ccc2cn[n-]c2c1
C=CC[NH+](C)C,Brc1cccc2[n-]ncc12
C=CC[NH+](C)C,Brc1cnc[n-]1
C=CC[NH+](C)C,C/C=C/C(=O)[O-]
C=CC[NH+](C)C,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-]
C=CC[NH+](C)C,CC(=O)CCC(=O)[O-]
C=CC[NH+](C)C,CC(=O)NC(C(=O)[O-])C(C)C
C=CC[NH+](C)C,CC(=O)NC(C)C(=O)[O-]
C=CC[NH+](C)C,CC(=O)NC(CC(C)C)C(=O)[O-]
C=CC[NH+](C)C,CC(=O)[O-]
C=CC[NH+](C)C,CC(C)(C)C(=O)[O-]
C=CC[NH+](C)C,CC(C)C(=O)[O-]
C=CC[NH+](C)C,CC(C)C(N)C(=O)[O-]
C=CC[NH+](C)C,CC(C)CC(N)C(=O)[O-]
C=CC[NH+](C)C,CC(CC(C)(C)C)CP(=O)([O-])CC(C)CC(C)(C)C
C=CC[NH+](C)C,CC(N)C(=O)[O-]
C=CC[NH+](C)C,CC(O)C(=O)[O-]
C=CC[NH+](C)C,CC(O)C(N)C(=O)[O-]
C=CC[NH+](C)C,CC(Oc1ccc(Cl)cc1Cl)C(=O)[O-]
C=CC[NH+](C)C,CC1(C(=O)[O-])CCCN1
C=CC[NH+](C)C,CC1=CC(=O)[N-]S(=O)(=O)O1
C=CC[NH+](C)C,CCC(=O)[O-]
C=CC[NH+](C)C,CCC(C)C(NC(C)=O)C(=O)[O-]
C=CC[NH+](C)C,CCC(CC)C(=O)[O-]
C=CC[NH+](C)C,CCCC(=O)[O-]
C=CC[NH+](C)C,CCCCC(=O)[O-]
C=CC[NH+](C)C,CCCCC(CC)CCC(=O)[O-]
C=CC[NH+](C)C,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-]
C=CC[NH+](C)C,CCCCCC(=O)[O-]
C=CC[NH+](C)C,CCCCCCC(=O)[O-]
C=CC[NH+](C)C,CCCCCCCC(=O)[O-]
C=CC[NH+](C)C,CCCCCCCCC=CCCCCCCCC(=O)[O-]
C=CC[NH+](C)C,CCCCCCCCCC(=O)[O-]
C=CC[NH+](C)C,CCCCCCCCCCCCOS(=O)(=O)[O-]
C=CC[NH+](C)C,CCCCCCCCCCCCc1ccc(S(=O)(=O)[O-])cc1
C=CC[NH+](C)C,CCCCCCCCCCCCc1ccccc1S(=O)(=O)[O-]
C=CC[NH+](C)C,CCCCCCCCCCOS(=O)(=O)[O-]
C=CC[NH+](C)C,CCCCCCCCOS(=O)(=O)[O-]
C=CC[NH+](C)C,CCCCCCOS(=O)(=O)[O-]
C=CC[NH+](C)C,CCCCOS(=O)(=O)[O-]
C=CC[NH+](C)C,CCCCP(=O)([O-])O
C=CC[NH+](C)C,CCOP(=O)([O-])OCC
C=CC[NH+](C)C,CCOS(=O)(=O)[O-]
C=CC[NH+](C)C,CCP(=O)([O-])O
C=CC[NH+](C)C,CCS(=O)(=O)[O-]
C=CC[NH+](C)C,COCC(=O)[O-]
C=CC[NH+](C)C,COCCOCC(=O)[O-]
C=CC[NH+](C)C,COCCOCCOS(=O)(=O)[O-]
C=CC[NH+](C)C,COP(=O)([O-])OC
C=CC[NH+](C)C,COS(=O)(=O)[O-]
C=CC[NH+](C)C,CO[PH](=O)[O-]
C=CC[NH+](C)C,CP(=O)([O-])O
C=CC[NH+](C)C,CS(=O)(=O)[O-]
C=CC[NH+](C)C,Cc1ccc(S(=O)(=O)[O-])cc1
C=CC[NH+](C)C,Cc1n[n-]cc1Br
C=CC[NH+](C)C,Cc1nc([N+](=O)[O-])c[n-]1
C=CC[NH+](C)C,Cl[Fe-](Cl)(Cl)Br
C=CC[NH+](C)C,Cl[Fe-](Cl)(Cl)Cl
C=CC[NH+](C)C,Clc1n[n-]c2ccccc12
C=CC[NH+](C)C,Clc1nc[n-]c1Cl
C=CC[NH+](C)C,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C=CC[NH+](C)C,FC(F)(F)C(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F
C=CC[NH+](C)C,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
C=CC[NH+](C)C,FC(F)(F)[N-]C(F)(F)F
C=CC[NH+](C)C,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C=CC[NH+](C)C,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F
C=CC[NH+](C)C,F[B-](F)(F)C(F)(F)C(F)(F)F
C=CC[NH+](C)C,F[B-](F)(F)C(F)(F)F
C=CC[NH+](C)C,F[B-](F)(F)F
C=CC[NH+](C)C,F[B-](F)(F)c1ccccc1
C=CC[NH+](C)C,F[B-](F)F
C=CC[NH+](C)C,F[P-](F)(F)(F)(F)F
C=CC[NH+](C)C,Ic1cc[n-]n1
C=CC[NH+](C)C,N#CC(=C=[N-])C#N
C=CC[NH+](C)C,N#CN=C=[N-]
C=CC[NH+](C)C,N#C[Au-]C#N
C=CC[NH+](C)C,N#C[B-](C#N)(C#N)C#N
C=CC[NH+](C)C,N#C[C-](C#N)C#N
C=CC[NH+](C)C,N#C[N-]C#N
C=CC[NH+](C)C,N#C[S-]
C=CC[NH+](C)C,N#Cc1ccc2cn[n-]c2c1
C=CC[NH+](C)C,N#Cc1nc(C(F)(F)F)[n-]c1C#N
C=CC[NH+](C)C,NC(=O)CC(N)C(=O)[O-]
C=CC[NH+](C)C,NC(=O)CCC(=O)[O-]
C=CC[NH+](C)C,NC(CCC(=O)O)C(=O)[O-]
C=CC[NH+](C)C,NC(CO)C(=O)[O-]
C=CC[NH+](C)C,NC(CS)C(=O)[O-]
C=CC[NH+](C)C,NC(Cc1ccccc1)C(=O)[O-]
C=CC[NH+](C)C,NCC(=O)[O-]
C=CC[NH+](C)C,NCCC(=O)[O-]
C=CC[NH+](C)C,NCCCCC(N)C(=O)[O-]
C=CC[NH+](C)C,NCCS(=O)(=O)[O-]
C=CC[NH+](C)C,NS(=O)(=O)[O-]
C=CC[NH+](C)C,O=C(CF)OOB([O-])OOC(=O)CF
C=CC[NH+](C)C,O=C(O)c1ccccc1[O-]
C=CC[NH+](C)C,O=C(O[B-](F)(F)OC(=O)C(F)(F)F)C(F)(F)F
C=CC[NH+](C)C,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C=CC[NH+](C)C,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C=CC[NH+](C)C,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C=CC[NH+](C)C,O=C([O-])C(F)(F)C(F)(F)C(F)(F)F
C=CC[NH+](C)C,O=C([O-])C(F)(F)F
C=CC[NH+](C)C,O=C([O-])C1CCCN1
C=CC[NH+](C)C,O=C([O-])C=CC(=O)O
C=CC[NH+](C)C,O=C([O-])CNCC(=O)O
C=CC[NH+](C)C,O=C([O-])CO
C=CC[NH+](C)C,O=C([O-])O
C=CC[NH+](C)C,O=C([O-])c1cccc(S(=O)(=O)O)c1
C=CC[NH+](C)C,O=C([O-])c1ccccc1
C=CC[NH+](C)C,O=C([O-])c1ccccc1O
C=CC[NH+](C)C,O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2
C=CC[NH+](C)C,O=C1[N-]S(=O)(=O)c2ccccc21
C=CC[NH+](C)C,O=C[O-]
C=CC[NH+](C)C,O=P([O-])(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
C=CC[NH+](C)C,O=P([O-])(O)O
C=CC[NH+](C)C,O=S(=O)(F)[N-]S(=O)(=O)F
C=CC[NH+](C)C,O=S(=O)(N=S(=O)([O-])C(F)(F)F)C(F)(F)F
C=CC[NH+](C)C,O=S(=O)(N[SH](=O)([O-])C(F)(F)F)C(F)(F)F
C=CC[NH+](C)C,O=S(=O)([C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F)C(F)(F)F
C=CC[NH+](C)C,O=S(=O)([CH-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C=CC[NH+](C)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
C=CC[NH+](C)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C=CC[NH+](C)C,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C=CC[NH+](C)C,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C=CC[NH+](C)C,O=S(=O)([O-])C(F)(F)C(F)C(F)(F)F
C=CC[NH+](C)C,O=S(=O)([O-])C(F)(F)C(F)F
C=CC[NH+](C)C,O=S(=O)([O-])C(F)(F)C(F)OC(F)(F)C(F)(F)F
C=CC[NH+](C)C,O=S(=O)([O-])C(F)(F)C(F)OC(F)(F)F
C=CC[NH+](C)C,O=S(=O)([O-])C(F)(F)F
C=CC[NH+](C)C,O=S(=O)([O-])CC(O)CN1CCOCC1
C=CC[NH+](C)C,O=S(=O)([O-])CC(O)CNC(CO)(CO)CO
C=CC[NH+](C)C,O=S(=O)([O-])CC(O)CNC1CCCCC1
C=CC[NH+](C)C,O=S(=O)([O-])CCN(CCO)CCO
C=CC[NH+](C)C,O=S(=O)([O-])O
C=CC[NH+](C)C,O=S(=O)([O-])c1ccccc1
C=CC[NH+](C)C,O=S1(=O)N=C([O-])c2ccccc21
C=CC[NH+](C)C,O=[N+]([O-])[O-]
C=CC[NH+](C)C,O=[N+]([O-])c1cn[n-]c1
C=CC[NH+](C)C,O=[N+]([O-])c1cnc[n-]1
C=CC[NH+](C)C,O=[Re](=O)(=O)[O-]
C=CC[NH+](C)C,[Br-]
C=CC[NH+](C)C,[Cl-]
C=CC[NH+](C)C,[I-]
C=CC[NH+](C)C,[N-]=C=C1C=CC=N1
C=CC[NH+](C)C,[N-]=[N+]=[N-]
C=CC[NH+](C)C,[O-][Cl+3]([O-])([O-])[O-]
C=CC[NH+](C)C,[O-]c1ccccc1
C=CC[NH+](C)C,[c-]1c[nH]nn1
C=CC[NH+](C)C,[c-]1nn[nH]n1
C=CC[NH+](C)C,c1c[n-]cn1
C=CC[NH+](C)C,c1ccc2c(c1)O[B-]1(O2)Oc2ccccc2O1
C=CC[NH+](C)C,c1nnc[n-]1
C=CC[NH+](C)CC=C,Brc1ccc2[n-]ncc2c1
C=CC[NH+](C)CC=C,Brc1ccc2cn[n-]c2c1
C=CC[NH+](C)CC=C,Brc1cccc2[n-]ncc12
C=CC[NH+](C)CC=C,Brc1cnc[n-]1
C=CC[NH+](C)CC=C,C/C=C/C(=O)[O-]
C=CC[NH+](C)CC=C,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-]
C=CC[NH+](C)CC=C,CC(=O)CCC(=O)[O-]
C=CC[NH+](C)CC=C,CC(=O)NC(C(=O)[O-])C(C)C
C=CC[NH+](C)CC=C,CC(=O)NC(C)C(=O)[O-]
C=CC[NH+](C)CC=C,CC(=O)NC(CC(C)C)C(=O)[O-]
C=CC[NH+](C)CC=C,CC(=O)[O-]
C=CC[NH+](C)CC=C,CC(C)(C)C(=O)[O-]
C=CC[NH+](C)CC=C,CC(C)C(=O)[O-]
C=CC[NH+](C)CC=C,CC(C)C(N)C(=O)[O-]
C=CC[NH+](C)CC=C,CC(C)CC(N)C(=O)[O-]
C=CC[NH+](C)CC=C,CC(CC(C)(C)C)CP(=O)([O-])CC(C)CC(C)(C)C
C=CC[NH+](C)CC=C,CC(N)C(=O)[O-]
C=CC[NH+](C)CC=C,CC(O)C(=O)[O-]
C=CC[NH+](C)CC=C,CC(O)C(N)C(=O)[O-]
C=CC[NH+](C)CC=C,CC(Oc1ccc(Cl)cc1Cl)C(=O)[O-]
C=CC[NH+](C)CC=C,CC1(C(=O)[O-])CCCN1
C=CC[NH+](C)CC=C,CC1=CC(=O)[N-]S(=O)(=O)O1
C=CC[NH+](C)CC=C,CCC(=O)[O-]
C=CC[NH+](C)CC=C,CCC(C)C(NC(C)=O)C(=O)[O-]
C=CC[NH+](C)CC=C,CCC(CC)C(=O)[O-]
C=CC[NH+](C)CC=C,CCCC(=O)[O-]
C=CC[NH+](C)CC=C,CCCCC(=O)[O-]
C=CC[NH+](C)CC=C,CCCCC(CC)CCC(=O)[O-]
C=CC[NH+](C)CC=C,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-]
C=CC[NH+](C)CC=C,CCCCCC(=O)[O-]
C=CC[NH+](C)CC=C,CCCCCCC(=O)[O-]
C=CC[NH+](C)CC=C,CCCCCCCC(=O)[O-]
C=CC[NH+](C)CC=C,CCCCCCCCC=CCCCCCCCC(=O)[O-]
C=CC[NH+](C)CC=C,CCCCCCCCCC(=O)[O-]
C=CC[NH+](C)CC=C,CCCCCCCCCCCCOS(=O)(=O)[O-]
C=CC[NH+](C)CC=C,CCCCCCCCCCCCc1ccc(S(=O)(=O)[O-])cc1
C=CC[NH+](C)CC=C,CCCCCCCCCCCCc1ccccc1S(=O)(=O)[O-]
C=CC[NH+](C)CC=C,CCCCCCCCCCOS(=O)(=O)[O-]
C=CC[NH+](C)CC=C,CCCCCCCCOS(=O)(=O)[O-]
C=CC[NH+](C)CC=C,CCCCCCOS(=O)(=O)[O-]
C=CC[NH+](C)CC=C,CCCCOS(=O)(=O)[O-]
C=CC[NH+](C)CC=C,CCCCP(=O)([O-])O
C=CC[NH+](C)CC=C,CCOP(=O)([O-])OCC
C=CC[NH+](C)CC=C,CCOS(=O)(=O)[O-]
C=CC[NH+](C)CC=C,CCP(=O)([O-])O
C=CC[NH+](C)CC=C,CCS(=O)(=O)[O-]
C=CC[NH+](C)CC=C,COCC(=O)[O-]
C=CC[NH+](C)CC=C,COCCOCC(=O)[O-]
C=CC[NH+](C)CC=C,COCCOCCOS(=O)(=O)[O-]
C=CC[NH+](C)CC=C,COP(=O)([O-])OC
C=CC[NH+](C)CC=C,COS(=O)(=O)[O-]
C=CC[NH+](C)CC=C,CO[PH](=O)[O-]
C=CC[NH+](C)CC=C,CP(=O)([O-])O
C=CC[NH+](C)CC=C,CS(=O)(=O)[O-]
C=CC[NH+](C)CC=C,Cc1ccc(S(=O)(=O)[O-])cc1
C=CC[NH+](C)CC=C,Cc1n[n-]cc1Br
C=CC[NH+](C)CC=C,Cc1nc([N+](=O)[O-])c[n-]1
C=CC[NH+](C)CC=C,Cl[Fe-](Cl)(Cl)Br
C=CC[NH+](C)CC=C,Cl[Fe-](Cl)(Cl)Cl
C=CC[NH+](C)CC=C,Clc1n[n-]c2ccccc12
C=CC[NH+](C)CC=C,Clc1nc[n-]c1Cl
C=CC[NH+](C)CC=C,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C=CC[NH+](C)CC=C,FC(F)(F)C(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F
C=CC[NH+](C)CC=C,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
C=CC[NH+](C)CC=C,FC(F)(F)[N-]C(F)(F)F
C=CC[NH+](C)CC=C,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C=CC[NH+](C)CC=C,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F
C=CC[NH+](C)CC=C,F[B-](F)(F)C(F)(F)C(F)(F)F
C=CC[NH+](C)CC=C,F[B-](F)(F)C(F)(F)F
C=CC[NH+](C)CC=C,F[B-](F)(F)F
C=CC[NH+](C)CC=C,F[B-](F)(F)c1ccccc1
C=CC[NH+](C)CC=C,F[B-](F)F
C=CC[NH+](C)CC=C,F[P-](F)(F)(F)(F)F
C=CC[NH+](C)CC=C,Ic1cc[n-]n1
C=CC[NH+](C)CC=C,N#CC(=C=[N-])C#N
C=CC[NH+](C)CC=C,N#CN=C=[N-]
C=CC[NH+](C)CC=C,N#C[Au-]C#N
C=CC[NH+](C)CC=C,N#C[B-](C#N)(C#N)C#N
C=CC[NH+](C)CC=C,N#C[C-](C#N)C#N
C=CC[NH+](C)CC=C,N#C[N-]C#N
C=CC[NH+](C)CC=C,N#C[S-]
C=CC[NH+](C)CC=C,N#Cc1ccc2cn[n-]c2c1
C=CC[NH+](C)CC=C,N#Cc1nc(C(F)(F)F)[n-]c1C#N
C=CC[NH+](C)CC=C,NC(=O)CC(N)C(=O)[O-]
C=CC[NH+](C)CC=C,NC(=O)CCC(=O)[O-]
C=CC[NH+](C)CC=C,NC(CCC(=O)O)C(=O)[O-]
C=CC[NH+](C)CC=C,NC(CO)C(=O)[O-]
C=CC[NH+](C)CC=C,NC(CS)C(=O)[O-]
C=CC[NH+](C)CC=C,NC(Cc1ccccc1)C(=O)[O-]
C=CC[NH+](C)CC=C,NCC(=O)[O-]
C=CC[NH+](C)CC=C,NCCC(=O)[O-]
C=CC[NH+](C)CC=C,NCCCCC(N)C(=O)[O-]
C=CC[NH+](C)CC=C,NCCS(=O)(=O)[O-]
C=CC[NH+](C)CC=C,NS(=O)(=O)[O-]
C=CC[NH+](C)CC=C,O=C(CF)OOB([O-])OOC(=O)CF
C=CC[NH+](C)CC=C,O=C(O)c1ccccc1[O-]
C=CC[NH+](C)CC=C,O=C(O[B-](F)(F)OC(=O)C(F)(F)F)C(F)(F)F
C=CC[NH+](C)CC=C,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C=CC[NH+](C)CC=C,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C=CC[NH+](C)CC=C,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C=CC[NH+](C)CC=C,O=C([O-])C(F)(F)C(F)(F)C(F)(F)F
C=CC[NH+](C)CC=C,O=C([O-])C(F)(F)F
C=CC[NH+](C)CC=C,O=C([O-])C1CCCN1
C=CC[NH+](C)CC=C,O=C([O-])C=CC(=O)O
C=CC[NH+](C)CC=C,O=C([O-])CNCC(=O)O
C=CC[NH+](C)CC=C,O=C([O-])CO
C=CC[NH+](C)CC=C,O=C([O-])O
C=CC[NH+](C)CC=C,O=C([O-])c1cccc(S(=O)(=O)O)c1
C=CC[NH+](C)CC=C,O=C([O-])c1ccccc1
