trial,cv_rmse,train_rmse,kernel_name,kernel_variance,likelihood_noise_variance,ls_env_0,ls_env_1,ls_structure
109,0.8925535146372094,0.1072231047604609,RationalQuadratic,0.08702610367307165,0.0009529968998064248,0.3548330065532643,98.15660382209693,7.896305888483879
110,0.7628955507813004,0.09480540942635007,RationalQuadratic,0.01872150559534499,0.0003342385883850416,4.4799177812897195,6.771780456935149,14.54728149386145
111,1.5991932582849946,121.72203791665129,RationalQuadratic,0.0017409261133118255,0.0015711412783492157,1.9787313519973408,39.68331329390739,0.010537633518112795
112,1.567318598291903,0.2045015620035336,RationalQuadratic,0.008666314296749017,0.0005491171576278615,0.016905640304245153,81.58950336683645,0.13077327365654423
113,6.062170132337611,188.25016535640717,RationalQuadratic,0.14821041945206073,0.005406051064242816,0.9590688787632784,2.9885883640607833,0.07558922072558723
114,1.3635494666116377,0.09108318625785485,RationalQuadratic,0.04354701635542533,0.0023501107022151813,0.03232205814348442,8.669576750446128,0.5944192640083954
115,1.2693575698906627,1.189093898244197,RationalQuadratic,0.00029226666167363587,0.0039735550176017926,37.889981264541724,0.9819791185444124,77.09659186353568
116,0.7217046883066066,0.15703454900571018,RationalQuadratic,0.004779907969910577,0.000590040235770224,0.2906899222925937,13.72688942629824,33.7500369085617
117,0.9392588157678983,0.2625403392974735,Matern32,0.0010146006991572814,0.0008581255753433683,0.6320835112498819,22.719648248516602,19.450340550012143
118,1.5426775968083282,1.1109738464916556,RBF,0.000565238498919068,0.0030776185936076915,26.357006986921373,48.835705293665974,2.74628897152474
119,0.8267609679204633,0.14248564320933801,RationalQuadratic,0.07513946482154166,0.0010269185935072008,11.921595729795897,54.58265792085635,9.357254927497364
120,1.4144752120539352,0.7290112679026948,RBF,0.556913871336387,0.0002788958228047537,61.848498311694925,0.7213307878118557,4.003259698180662
121,1.513091993844882,1.4992502634693041,Matern32,1.562957189752501e-05,0.006953172690740615,0.09912460166054143,18.43093958894503,44.53274902522317
122,1.172634901971679,0.10893800574209948,RationalQuadratic,0.026584378875884957,0.0012937269500708827,2.9289098163218155,4.106683419110016,1.1640885958012572
123,0.8326854864433952,0.09319137594572663,RBF,2.773038302861422,0.0018357512274732714,6.7016101543064455,3.3944449883205676,24.017403220590733
124,1.5353261935690041,1.4061468953745464,RationalQuadratic,9.795571187966046e-05,0.014359564248659022,2.522538379572248,38.2990368609701,1.9285225755990487
125,0.7420640633765659,0.24810185362258358,RBF,0.12080613399108671,0.009507529908540315,0.17572919356941,1.176097388337365,52.11417307961386
126,0.6551702711028922,0.09703370647385931,Matern32,0.24407381880932358,0.003349306559993413,1.6009340513665502,64.24702292605397,70.29124765210437
127,0.7556277072798514,0.08759733878809228,Matern32,0.2618692874099536,0.005483522838267555,1.5220646303625798,68.22665781203422,31.077911242436038
128,1.221765977512041,0.7323102861323434,Matern32,0.013429625665001017,0.022168263789860507,21.38158849954774,94.70121971657284,11.09463694345942
129,0.6578732161147194,0.07944886468311073,Matern32,1.318792166037773,0.0034698948022651357,4.324952362278238,0.5488038713946967,63.67369426383164
