trial,cv_rmse,train_rmse,kernel_name,kernel_variance,likelihood_noise_variance,ls_an,ls_cat,ls_cross,ls_env_0,ls_env_1
32,0.1929838323606953,0.027153125963348883,RBF,0.019275692873890363,0.0003734623697618967,8.166804620474785,2.881520176119428,4.580183366716453,0.40679964372567373,0.455283134542052
33,349639.46642779314,331586.1927816922,RationalQuadratic,0.00507223117293962,0.00011877530196985822,3.342687684676853,0.9394025942706502,15.931566370198798,0.0632449715321573,22.84163659979931
34,54.643779187989324,13984.678517002054,Matern52,8.887468832043176e-05,1.9058725135871355e-05,1.4525483432142003,0.026938805539300146,1.192948845946722,0.010327770427098764,54.22336264823237
35,164085.25515610585,164672.5112485926,RBF,0.05049788103828811,3.688677582327364e-05,42.46258149376855,16.6729372336042,31.525259242893043,0.03938271734194135,0.7337239114722518
36,0.11533136434447773,0.08632717458629376,RationalQuadratic,0.0001622600067608123,0.016340025053239914,78.58579314432465,8.094156213221689,58.424136634819256,0.477262915950436,5.067268856732091
37,0.12786543212263235,0.10620542333357237,RationalQuadratic,1.0631460739802682e-06,0.020390247095500368,0.4025109480007678,42.226801639033106,65.91077493005558,0.5112675945877562,4.3200554793734485
38,0.21882594225951654,0.13751394270956377,RationalQuadratic,3.7740756652236024e-06,0.005528468997363967,90.02318576166033,10.448033912665851,0.6328404856275962,0.13765709224842457,9.280553961373315
39,0.08427331327180398,0.03546599692347129,RationalQuadratic,3.361531764257934e-05,0.01168922130424981,0.012533593301700681,6.462058410447121,21.146970642710905,1.3883799037361162,0.2717085350491655
40,0.13999932561070413,0.026036655059850655,RationalQuadratic,4.630315229648361e-05,0.008957235456043586,0.012675814910320804,5.069811078650681,1.8135904123858158,1.4228697438115634,0.044646400194071685
41,0.10486851914937864,0.029715868396402844,RationalQuadratic,2.049079949699516e-06,0.00046106568207974265,0.011793706996973975,1.3798115076600874,4.009894627286348,4.075657806662799,0.3080682740322139
42,0.2126759408357004,0.03078071644230524,Matern32,2.336035441143235e-06,0.001613896210106467,0.01496838392329668,0.11463035208512029,3.3165952062179,4.897899157407962,0.34779768089472546
43,0.20209652105600634,0.0400149044232747,RationalQuadratic,8.892544246490843e-06,0.0004998217418359181,0.05511186900489126,2.860287677040328,0.3940054803211668,38.11717780892826,0.05844114001241665
44,0.10868300527486882,0.04827730870653686,RationalQuadratic,2.8862016350466265e-05,0.04522511678768816,0.07109818606845242,0.31606457812739164,8.390606511060312,3.1656189275632722,0.023644840043119043
45,0.21582741063498254,0.05317197013828551,Matern32,2.2663387427697034e-06,0.0039734880357971255,0.021693114439042403,1.271404976146439,3.864532082795476,59.13879244884779,0.010241337985098752
46,0.16447719027833685,0.02866001262476845,RationalQuadratic,7.205855087034849e-06,0.00021283224222916846,0.016570861670599263,21.669939116638304,0.7438222613399232,13.426306637043995,0.2629441996253554
47,0.23429161638561755,0.03551293577140404,RBF,2.192001602830126e-05,0.008189386177036866,0.01010576064171985,0.6640031029633185,1.8253057836082849,1.0309897170787443,0.027732169158332064
48,0.09334312430106914,0.048720195937743946,RationalQuadratic,3.1570961873188656e-06,0.02730624070174986,0.03691864717248393,50.006616681366,14.858594357173489,9.801344483677758,0.12346844607287422
49,0.09898244443021313,0.045816606006647345,Matern32,4.993482617688903e-06,0.022608130816925465,0.03361403173979312,95.79512007759095,21.90944331556106,8.552517344708637,0.13585224721193032
50,0.08916317781874591,0.0313623204589545,RationalQuadratic,0.00024080171103772584,0.03191211002535723,0.1508193403155184,48.70375122547615,12.954936706180794,2.0995476818373247,0.061225797248893175
51,0.20163177613220667,0.0290455004610815,RBF,0.00052031376090192,0.013910218107818777,0.13490366371262227,26.862423994671598,0.2238716242148829,2.1530808625476987,0.06623923653277282
52,0.10675204182172644,0.039808779788712785,RationalQuadratic,0.00024304963249610208,0.05360985166911682,0.22823887090986736,45.71523641837603,9.42829891953587,1.045004543122964,0.01171773082509436
53,0.22601701554214992,0.01334978691307083,Matern32,0.00017006741694681492,0.00213683085270261,0.07005354850234077,9.039492813150696,2.1516916798450976,0.6896933775728926,0.039638110627700916
54,0.22555972046964645,0.05203517075917431,RationalQuadratic,4.112484242735561e-05,0.03363384257912159,0.3220580525121703,6.325141181642189,0.04916162430600427,6.2829541144557695,0.1973736956962684
55,0.09889464834896886,0.03721841810728664,RationalQuadratic,0.0006803537593974426,0.006142817486157546,0.5080606359365423,95.36704512083351,5.693043383846325,0.3189179791121316,1.0797517512503205
56,0.1136986742008865,0.03983792226327738,RBF,0.001873429522509727,0.0028077993407089924,0.14960417585750355,67.66082649126717,12.216781343090203,25.159298529792245,0.5255126876499302
57,0.08429801940586104,0.03925492108930856,RationalQuadratic,8.26830268586094e-05,0.001251522069369966,0.05395560313457218,33.53904634689849,31.48284821589884,16.38089025240117,0.8157569448544324
58,0.09015246512220962,0.032718982813187164,Matern32,9.179131547804861e-05,0.0007689059219311945,0.024798520395689277,18.12429857880478,29.696276581854516,53.63045273953709,0.7810764490606412
