ind,T,P,SMILES,CO2-exp,new_cation,new_anion,group
9974,333.3,9090.0,C[NH+]1C=CN(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,0.761,C[NH+]1C=CN(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,C[NH+]1C=CN(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F
9982,333.3,7720.0,C[NH+]1C=CN(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,0.699,C[NH+]1C=CN(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,C[NH+]1C=CN(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F
9989,333.3,6690.0,C[NH+]1C=CN(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,0.668,C[NH+]1C=CN(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,C[NH+]1C=CN(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F
9996,333.3,5690.0,C[NH+]1C=CN(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,0.617,C[NH+]1C=CN(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,C[NH+]1C=CN(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F
10003,333.3,4290.0,C[NH+]1C=CN(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,0.557,C[NH+]1C=CN(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,C[NH+]1C=CN(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F
10019,333.3,3220.0,C[NH+]1C=CN(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,0.479,C[NH+]1C=CN(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,C[NH+]1C=CN(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F
10037,333.3,2040.0,C[NH+]1C=CN(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,0.377,C[NH+]1C=CN(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,C[NH+]1C=CN(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F
10062,333.3,1010.0,C[NH+]1C=CN(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,0.24,C[NH+]1C=CN(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,C[NH+]1C=CN(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F
10080,333.3,99.5,C[NH+]1C=CN(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,0.0,C[NH+]1C=CN(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,C[NH+]1C=CN(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F
2563,303.15,70000.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.723,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
2566,303.15,59000.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.714,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
2571,303.15,35000.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.701,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
2582,303.15,19100.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.665,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
2594,303.15,7400.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.611,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
2617,303.15,4980.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.549,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
2691,303.15,2970.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.418,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
2783,303.15,1680.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.291,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
2832,303.15,680.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.209,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
4192,313.15,76000.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.723,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
4197,313.15,65000.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.714,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
4207,313.15,41000.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.701,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
4232,313.15,24600.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.665,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
4276,313.15,11500.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.611,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
4335,313.15,6000.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.549,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
4502,313.15,3610.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.418,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
4682,313.15,2000.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.291,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
4821,313.15,880.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.209,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
6771,323.15,81000.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.723,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
6775,323.15,70000.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.714,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
6785,323.15,46000.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.701,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
6803,323.15,29400.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.665,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
6826,323.15,15500.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.611,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
6862,323.15,7890.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.549,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
6950,323.15,4390.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.418,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
7056,323.15,2350.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.291,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
7152,323.15,1130.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.209,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
8899,333.15,86000.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.723,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
8902,333.15,75000.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.714,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
8907,333.15,51000.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.701,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
8924,333.15,34300.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.665,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
8943,333.15,19400.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.611,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
8982,333.15,9960.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.549,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
9101,333.15,5370.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.418,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
9237,333.15,2870.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.291,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
9351,333.15,1470.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.209,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
10908,343.15,91000.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.723,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
10912,343.15,80000.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.714,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
10919,343.15,55000.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.701,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
10936,343.15,39000.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.665,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
10955,343.15,23100.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.611,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
10982,343.15,11920.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.549,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
11045,343.15,6330.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.418,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
11120,343.15,3380.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.291,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
11171,343.15,1770.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.209,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
12024,353.15,95000.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.723,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
12027,353.15,84000.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.714,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
12032,353.15,58000.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.701,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
12043,353.15,42800.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.665,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
12057,353.15,26100.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.611,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
12080,353.15,14320.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.549,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
12144,353.15,7290.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.418,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
12222,353.15,3850.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.291,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
12276,353.15,2160.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.209,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
12955,363.15,98000.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.723,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
12958,363.15,87000.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.714,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
12963,363.15,61000.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.701,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
12974,363.15,46200.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.665,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
12986,363.15,29100.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.611,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
13008,363.15,16700.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.549,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
13064,363.15,8440.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.418,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
13129,363.15,4380.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.291,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
13162,363.15,2470.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.209,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
13463,373.15,102000.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.723,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
13466,373.15,91000.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.714,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
13469,373.15,65000.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.701,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
13479,373.15,49400.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.665,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
13491,373.15,32200.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.611,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
13510,373.15,19260.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.549,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
13566,373.15,9630.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.418,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
13630,373.15,5020.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.291,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
13662,373.15,2780.0,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,0.209,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
2411,299.97,2312.3,CCCC[n+]1ccn(C)c1.[Cl-],0.158,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-]
2418,300.49,3727.3,CCCC[n+]1ccn(C)c1.[Cl-],0.248,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-]
3503,305.95,2385.2,CCCC[n+]1ccn(C)c1.[Cl-],0.151,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-]
3879,309.97,3985.2,CCCC[n+]1ccn(C)c1.[Cl-],0.218,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-]
4941,313.15,2488.7,CCCC[n+]1ccn(C)c1.[Cl-],0.137,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-]
5985,315.97,4144.5,CCCC[n+]1ccn(C)c1.[Cl-],0.199,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-]
6702,323.14,2635.0,CCCC[n+]1ccn(C)c1.[Cl-],0.117,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-]
7206,323.15,4328.8,CCCC[n+]1ccn(C)c1.[Cl-],0.18,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-]
8438,328.11,2701.8,CCCC[n+]1ccn(C)c1.[Cl-],0.11,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-]
8450,328.14,4457.3,CCCC[n+]1ccn(C)c1.[Cl-],0.166,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-]
8846,333.14,2771.9,CCCC[n+]1ccn(C)c1.[Cl-],0.101,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-]
9437,333.15,4581.2,CCCC[n+]1ccn(C)c1.[Cl-],0.154,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-]
10433,338.12,2840.3,CCCC[n+]1ccn(C)c1.[Cl-],0.093,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-]
10444,338.14,4706.3,CCCC[n+]1ccn(C)c1.[Cl-],0.142,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-]
10852,343.12,4831.0,CCCC[n+]1ccn(C)c1.[Cl-],0.129,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-]
10853,343.12,2907.2,CCCC[n+]1ccn(C)c1.[Cl-],0.085,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-]
11788,348.1,2972.7,CCCC[n+]1ccn(C)c1.[Cl-],0.078,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-]
11804,348.11,4951.6,CCCC[n+]1ccn(C)c1.[Cl-],0.118,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-]
12153,353.15,29360.0,CCCC[n+]1ccn(C)c1.[Cl-],0.406,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-]
12164,353.15,21300.0,CCCC[n+]1ccn(C)c1.[Cl-],0.3777,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-]
12166,353.15,16570.0,CCCC[n+]1ccn(C)c1.[Cl-],0.365,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-]
12184,353.15,13620.0,CCCC[n+]1ccn(C)c1.[Cl-],0.343,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-]
12186,353.15,13550.0,CCCC[n+]1ccn(C)c1.[Cl-],0.342,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-]
12200,353.15,11620.0,CCCC[n+]1ccn(C)c1.[Cl-],0.32,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-]
12210,353.15,11170.0,CCCC[n+]1ccn(C)c1.[Cl-],0.3021,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-]
12224,353.15,9500.0,CCCC[n+]1ccn(C)c1.[Cl-],0.285,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-]
12239,353.15,9014.0,CCCC[n+]1ccn(C)c1.[Cl-],0.2652,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-]
12251,353.15,7390.0,CCCC[n+]1ccn(C)c1.[Cl-],0.244,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-]
12261,353.15,6664.0,CCCC[n+]1ccn(C)c1.[Cl-],0.2375,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-]
12270,353.15,6510.0,CCCC[n+]1ccn(C)c1.[Cl-],0.221,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-]
12295,353.15,4338.0,CCCC[n+]1ccn(C)c1.[Cl-],0.1786,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-]
12308,353.15,4240.0,CCCC[n+]1ccn(C)c1.[Cl-],0.156,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-]
12311,353.15,3142.0,CCCC[n+]1ccn(C)c1.[Cl-],0.1522,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-]
12323,353.15,2454.0,CCCC[n+]1ccn(C)c1.[Cl-],0.1306,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-]
12333,353.15,5071.7,CCCC[n+]1ccn(C)c1.[Cl-],0.1072,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-]
12339,353.15,4383.2,CCCC[n+]1ccn(C)c1.[Cl-],0.0999,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-]
12343,353.15,2130.0,CCCC[n+]1ccn(C)c1.[Cl-],0.091,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-]
12348,353.15,3761.5,CCCC[n+]1ccn(C)c1.[Cl-],0.0878,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-]
12358,353.15,3036.4,CCCC[n+]1ccn(C)c1.[Cl-],0.072,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-]
12359,353.15,3038.7,CCCC[n+]1ccn(C)c1.[Cl-],0.071,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-]
12371,353.15,2303.5,CCCC[n+]1ccn(C)c1.[Cl-],0.0571,CCCC[n+]1ccn(C)c1,[Cl-],CCCC[n+]1ccn(C)c1.[Cl-]
