trial,cv_rmse,train_rmse,kernel_name,kernel_variance,likelihood_noise_variance,ls_an,ls_cat,ls_env_0,ls_env_1
47,1.522960356398994,0.9608433465085753,Matern32,0.0018889677132929408,0.02029439973072933,5.3011044480368925,0.8537587832033939,3.572892685779152,5.368094010435703
48,0.9166498376191964,0.4183884209424725,RationalQuadratic,0.008340045084335987,0.0011898534814492252,95.9265496187163,11.030450846909906,0.02604601322160737,42.04627239904041
49,1.374806922969936,0.7077793866724107,Matern52,0.003607768855170114,0.0044440869855597795,0.33934258114376986,6.358517712691762,9.620580459201683,3.873017873793689
50,1.4407152710240154,0.17659082412349345,RBF,0.05340242151216539,0.00809571568069108,2.1903443901848663,2.0784218232631795,2.0942258021200653,0.29051506199207494
51,1.552096687566923,0.9665607836650297,RationalQuadratic,0.0005923311178534385,0.0020208581196430268,0.8672081850933677,0.36269018775984785,12.482439847907594,7.696460951901724
52,1.641486674366332,1.637186411252563,RationalQuadratic,1.011346928053003e-06,0.5897220869114111,37.26520860093535,0.1405111143049523,0.07299317015133132,12.911085324401041
53,1.0367515885353407,0.6239748972526765,Matern32,0.00012581941147937005,0.0006425240203953815,11.9792935827409,30.043634429945335,0.6178353523950059,2.06310281899501
54,1.5813667505845381,1.2563161258112805,RBF,0.42456321988287243,2.136341926604326,0.021467218345959573,3.0759886407452233,0.016678804103911336,0.045082729230610484
55,1.3841450036033887,1.2267765821148386,RationalQuadratic,0.017382720817294934,1.148116629864573,0.10903051461460929,20.634701045675957,1.2574804550025753,30.314227783364995
56,0.9329664674048075,0.2685198654107691,Matern52,0.1446585495314837,0.035977327137417046,0.49026119316923616,60.54317170548788,4.8382069700932995,7.297929815605151
57,0.9530762540340951,0.07250563166255308,RationalQuadratic,3.707082212682542,0.06476892958273363,1.063387199327048,12.1923869472294,0.3708388136845284,0.9281978948129594
58,1.2724408242357725,0.25760381826705975,Matern32,0.035216524602714294,0.0035628012211291766,62.48319189222937,0.05959517490518814,0.12117634327259008,58.70101628174236
59,1.351942985474334,0.059618041511243836,RBF,1.1697773907388873,0.002087250576622433,7.632953922920167,3.8976569433271933,0.03495942797793348,0.08582267867252194
60,1.505339410150325,1.4678503552380229,RationalQuadratic,0.0029422014195731117,0.18842040434133772,98.55633454040918,37.65331014506111,90.03241787601618,0.2715655986083181
61,1.5948089611543317,1.586145748097026,RationalQuadratic,2.7760498959463765e-05,0.09995439961116338,18.49358486312231,16.973453400313673,0.20328415838229222,3.4399643046560335
62,4163.271135132903,55070.843411636466,RationalQuadratic,0.5892777273726475,0.0008261333504753082,2.712595302624177,0.010861214372900505,6.505137599791581,1.7573649973998122
63,1.6004001588304688,1.5451611127931204,Matern52,1.7441479177845859e-06,0.0004002646965842862,27.914952638841847,0.2105019296104299,54.9795730428952,0.135628026642334
64,1.1299833351114346,0.17499478154979842,RBF,0.0645375956402946,0.010207176221942688,15.19399618200129,9.140574119018268,2.1074808406371712,0.010728961575647024
65,1580.8853269063989,3111.111697536895,RationalQuadratic,1.6359392019557522,0.01835304313412383,76.9665564951579,0.06372117720892208,14.613816534538856,0.027833800139873133
66,0.7122066187700735,0.08056857845029951,RationalQuadratic,0.4041319667517041,0.005464236907362004,9.714027104228276,24.542635251278345,0.5313680550119315,23.836510785301574
67,0.7054671774698684,0.07997283445232403,RationalQuadratic,0.8577059754117677,0.001331009126824698,5.789427367070774,94.90641079615176,0.5855670810088359,10.113627685847085
68,0.843288268620282,0.2560872996458399,RationalQuadratic,3.289691450350044,0.0013374652470169034,1.7134160585648432,73.20815936212493,1.0845274570432957,14.906528132158346
69,0.7732767421852256,0.23419027116544294,RationalQuadratic,0.12674598523281852,0.015264135497587154,6.148933952007661,97.94281193459331,0.2941612139544182,11.20220888265988
70,0.7304477526857668,0.0802577447491725,RationalQuadratic,0.7337063696824561,0.0015698955230993368,3.4090293082723355,52.4348789233384,1.650770426269515,38.803137399362384
