trial,cv_rmse,train_rmse,kernel_name,kernel_variance,likelihood_noise_variance,ls_an,ls_cat,ls_env_0,ls_env_1
12,1.70046234987205,170.19432103117583,RationalQuadratic,0.0967606036770427,5.8689885114439885e-05,0.17030146956663367,0.026261677766173205,2.7077560797962055,13.315311617253993
13,0.229957785725479,0.11497724430471537,Matern52,0.0012068063825158818,0.009567554970805539,0.07370190331252446,2.7315968067435987,8.320671979744693,0.13571996910787007
14,0.23394225900080867,0.23119281538723238,RBF,7.402860747501295e-06,0.006035085036282352,33.759751624188816,0.022667696660035767,0.7389146265402617,0.018607657136529163
15,0.18747297112116842,0.11647024244269188,Matern32,1.774937876166267e-05,1.5368788533611378e-05,78.66685474752678,0.011705413494669255,41.96879910959461,0.08508295205866315
16,0.2364115441514522,0.23409576397330184,RBF,3.409886590956827e-06,0.014951712202290433,0.21849443373198776,0.06563522948575065,89.32002744434789,31.694976681927457
17,0.2089689826828653,0.16165036700997892,Matern32,6.895848101306236e-05,9.714477601072697e-05,0.640475886358837,18.534422420156663,18.04404368195234,33.81196571227632
18,0.20394356287600407,0.16236902294798078,RationalQuadratic,5.925703236826404e-06,2.1483056349520828e-05,80.55661645300707,0.25277444941355776,0.025842127480407245,0.19943258818485687
19,0.2364115441514522,179.09514396835644,RBF,0.0020601740716404155,0.00013890807490546728,0.4662842569778402,0.032531761800187756,25.085323471333357,0.09568727691338333
20,0.1180873224068278,0.044946306171438376,RBF,0.000534021452932773,6.128418335580637e-05,0.08305067834202745,80.16773083200302,7.115052124615942,0.6155940024079789
21,0.13195612922054017,0.032023721381869666,RationalQuadratic,0.009358551017701167,6.211534126404648e-06,0.01399530318480355,97.5558971868882,0.21251766281445064,1.8513838785633177
22,0.1544598874729633,0.026679335512287926,RBF,0.017640722730094482,6.601296156706799e-06,0.011386428449823821,97.93353213071177,0.1987003301833615,2.0536580108452394
23,0.1372077250612888,0.03751587070974116,RationalQuadratic,0.0102695260749277,4.8284457004639644e-05,0.02968370127993979,82.07257667555548,0.13952244437729797,2.7144143006013746
24,0.17605823408687715,0.015881875214345267,Matern32,0.0392333387050457,0.00025762802738489566,0.0108443522802601,8.747856701146729,0.23422733077576025,0.6958303973910323
25,0.15639647569709883,0.10378680770122942,RBF,0.00015539589204473185,4.382726700450597e-05,0.07626030148061959,51.470467240178365,0.3632794511484058,3.0278311250005503
26,0.15749293816179868,0.08432345944581643,RationalQuadratic,2.885341236103287e-05,8.708669880638837e-06,0.026024157910087605,8.708793927370309,6.127084788122681,1.0586564484014345
27,0.11684979814139976,0.033669200902532524,RationalQuadratic,0.0058592189630952505,0.00027810020324061323,0.08060936877488727,98.49817628042479,1.612241321390074,0.49062078131331555
